# AUTHOR: C. Espinosa
#  COLUMN64: fluxFeII4276      ,float,  10^-16 erg/s/cm^2  ,flux [FeII] for4276.83
#  COLUMN65: e_fluxFeII4276      ,float,  10^-16 erg/s/cm^2  ,e_flux [FeII] for4276.83
#  COLUMN66: EWFeII4276      ,float,  Angstrom  ,EW [FeII] for4276.83
#  COLUMN67: e_EWFeII4276      ,float,  Angstrom  ,e_EW [FeII] for4276.83
#  COLUMN68: fluxFeII4287      ,float,  10^-16 erg/s/cm^2  ,flux [FeII] for4287.4
#  COLUMN69: e_fluxFeII4287      ,float,  10^-16 erg/s/cm^2  ,e_flux [FeII] for4287.4
#  COLUMN70: EWFeII4287      ,float,  Angstrom  ,EW [FeII] for4287.4
#  COLUMN71: e_EWFeII4287      ,float,  Angstrom  ,e_EW [FeII] for4287.4
#  COLUMN72: fluxFeII4319      ,float,  10^-16 erg/s/cm^2  ,flux [FeII] for4319.62
#  COLUMN73: e_fluxFeII4319      ,float,  10^-16 erg/s/cm^2  ,e_flux [FeII] for4319.62
#  COLUMN74: EWFeII4319      ,float,  Angstrom  ,EW [FeII] for4319.62
#  COLUMN75: e_EWFeII4319      ,float,  Angstrom  ,e_EW [FeII] for4319.62
#  COLUMN76: fluxHg4340      ,float,  10^-16 erg/s/cm^2  ,flux Hg for4340.47
#  COLUMN77: e_fluxHg4340      ,float,  10^-16 erg/s/cm^2  ,e_flux Hg for4340.47
#  COLUMN78: EWHg4340      ,float,  Angstrom  ,EW Hg for4340.47
#  COLUMN79: e_EWHg4340      ,float,  Angstrom  ,e_EW Hg for4340.47
#  COLUMN80: fluxOIII4363      ,float,  10^-16 erg/s/cm^2  ,flux [OIII]4363 for4363.21
#  COLUMN81: e_fluxOIII4363      ,float,  10^-16 erg/s/cm^2  ,e_flux [OIII]4363 for4363.21
#  COLUMN82: EWOIII4363      ,float,  Angstrom  ,EW [OIII]4363 for4363.21
#  COLUMN83: e_EWOIII4363      ,float,  Angstrom  ,e_EW [OIII]4363 for4363.21
#  COLUMN84: fluxFeII4413      ,float,  10^-16 erg/s/cm^2  ,flux [FeII] for4413.78
#  COLUMN85: e_fluxFeII4413      ,float,  10^-16 erg/s/cm^2  ,e_flux [FeII] for4413.78
#  COLUMN86: EWFeII4413      ,float,  Angstrom  ,EW [FeII] for4413.78
#  COLUMN87: e_EWFeII4413      ,float,  Angstrom  ,e_EW [FeII] for4413.78
#  COLUMN88: fluxFeII4416      ,float,  10^-16 erg/s/cm^2  ,flux [FeII] for4416.27
#  COLUMN89: e_fluxFeII4416      ,float,  10^-16 erg/s/cm^2  ,e_flux [FeII] for4416.27
#  COLUMN90: EWFeII4416      ,float,  Angstrom  ,EW [FeII] for4416.27
#  COLUMN91: e_EWFeII4416      ,float,  Angstrom  ,e_EW [FeII] for4416.27
#  COLUMN92: fluxHeI4471      ,float,  10^-16 erg/s/cm^2  ,flux HeI4471 for4471.0
#  COLUMN93: e_fluxHeI4471      ,float,  10^-16 erg/s/cm^2  ,e_flux HeI4471 for4471.0
#  COLUMN94: EWHeI4471      ,float,  Angstrom  ,EW HeI4471 for4471.0
#  COLUMN95: e_EWHeI4471      ,float,  Angstrom  ,e_EW HeI4471 for4471.0
#  COLUMN96: fluxFeIII4657      ,float,  10^-16 erg/s/cm^2  ,flux [FeIII] for4657.93
#  COLUMN97: e_fluxFeIII4657      ,float,  10^-16 erg/s/cm^2  ,e_flux [FeIII] for4657.93
#  COLUMN98: EWFeIII4657      ,float,  Angstrom  ,EW [FeIII] for4657.93
#  COLUMN99: e_EWFeIII4657      ,float,  Angstrom  ,e_EW [FeIII] for4657.93
#  COLUMN100: fluxHeII4686      ,float,  10^-16 erg/s/cm^2  ,flux HeII for4686.0
#  COLUMN101: e_fluxHeII4686      ,float,  10^-16 erg/s/cm^2  ,e_flux HeII for4686.0
#  COLUMN102: EWHeII4686      ,float,  Angstrom  ,EW HeII for4686.0
#  COLUMN103: e_EWHeII4686      ,float,  Angstrom  ,e_EW HeII for4686.0
#  COLUMN104: fluxHeI4712      ,float,  10^-16 erg/s/cm^2  ,flux HeI4713 for4712.98
#  COLUMN105: e_fluxHeI4712      ,float,  10^-16 erg/s/cm^2  ,e_flux HeI4713 for4712.98
#  COLUMN106: EWHeI4712      ,float,  Angstrom  ,EW HeI4713 for4712.98
#  COLUMN107: e_EWHeI4712      ,float,  Angstrom  ,e_EW HeI4713 for4712.98
#  COLUMN108: fluxHeI4922      ,float,  10^-16 erg/s/cm^2  ,flux HeI4922 for4922.16
#  COLUMN109: e_fluxHeI4922      ,float,  10^-16 erg/s/cm^2  ,e_flux HeI4922 for4922.16
#  COLUMN110: EWHeI4922      ,float,  Angstrom  ,EW HeI4922 for4922.16
#  COLUMN111: e_EWHeI4922      ,float,  Angstrom  ,e_EW HeI4922 for4922.16
#  COLUMN112: fluxOIII5006      ,float,  10^-16 erg/s/cm^2  ,flux [OIII]5007 for5006.84
#  COLUMN113: e_fluxOIII5006      ,float,  10^-16 erg/s/cm^2  ,e_flux [OIII]5007 for5006.84
#  COLUMN114: EWOIII5006      ,float,  Angstrom  ,EW [OIII]5007 for5006.84
#  COLUMN115: e_EWOIII5006      ,float,  Angstrom  ,e_EW [OIII]5007 for5006.84
#  COLUMN116: fluxOIII4958      ,float,  10^-16 erg/s/cm^2  ,flux [OIII]4959 for4958.91
#  COLUMN117: e_fluxOIII4958      ,float,  10^-16 erg/s/cm^2  ,e_flux [OIII]4959 for4958.91
#  COLUMN118: EWOIII4958      ,float,  Angstrom  ,EW [OIII]4959 for4958.91
#  COLUMN119: e_EWOIII4958      ,float,  Angstrom  ,e_EW [OIII]4959 for4958.91
#  COLUMN120: fluxHb4861      ,float,  10^-16 erg/s/cm^2  ,flux Hb for4861.32
#  COLUMN121: e_fluxHb4861      ,float,  10^-16 erg/s/cm^2  ,e_flux Hb for4861.32
#  COLUMN122: EWHb4861      ,float,  Angstrom  ,EW Hb for4861.32
#  COLUMN123: e_EWHb4861      ,float,  Angstrom  ,e_EW Hb for4861.32
#  COLUMN124: fluxFeII4889      ,float,  10^-16 erg/s/cm^2  ,flux [FeII] for4889.62
#  COLUMN125: e_fluxFeII4889      ,float,  10^-16 erg/s/cm^2  ,e_flux [FeII] for4889.62
#  COLUMN126: EWFeII4889      ,float,  Angstrom  ,EW [FeII] for4889.62
#  COLUMN127: e_EWFeII4889      ,float,  Angstrom  ,e_EW [FeII] for4889.62
#  COLUMN128: fluxFeII4905      ,float,  10^-16 erg/s/cm^2  ,flux [FeII] for4905.34
#  COLUMN129: e_fluxFeII4905      ,float,  10^-16 erg/s/cm^2  ,e_flux [FeII] for4905.34
#  COLUMN130: EWFeII4905      ,float,  Angstrom  ,EW [FeII] for4905.34
#  COLUMN131: e_EWFeII4905      ,float,  Angstrom  ,e_EW [FeII] for4905.34
#  COLUMN132: fluxFeII5111      ,float,  10^-16 erg/s/cm^2  ,flux [FeII] for5111.6299
#  COLUMN133: e_fluxFeII5111      ,float,  10^-16 erg/s/cm^2  ,e_flux [FeII] for5111.6299
#  COLUMN134: EWFeII5111      ,float,  Angstrom  ,EW [FeII] for5111.6299
#  COLUMN135: e_EWFeII5111      ,float,  Angstrom  ,e_EW [FeII] for5111.6299
#  COLUMN136: fluxFeII5158      ,float,  10^-16 erg/s/cm^2  ,flux [FeII] for5158.7798
#  COLUMN137: e_fluxFeII5158      ,float,  10^-16 erg/s/cm^2  ,e_flux [FeII] for5158.7798
#  COLUMN138: EWFeII5158      ,float,  Angstrom  ,EW [FeII] for5158.7798
#  COLUMN139: e_EWFeII5158      ,float,  Angstrom  ,e_EW [FeII] for5158.7798
#  COLUMN140: fluxNI5199      ,float,  10^-16 erg/s/cm^2  ,flux [NI] for5199.6001
#  COLUMN141: e_fluxNI5199      ,float,  10^-16 erg/s/cm^2  ,e_flux [NI] for5199.6001
#  COLUMN142: EWNI5199      ,float,  Angstrom  ,EW [NI] for5199.6001
#  COLUMN143: e_EWNI5199      ,float,  Angstrom  ,e_EW [NI] for5199.6001
#  COLUMN144: fluxFeII5261      ,float,  10^-16 erg/s/cm^2  ,flux [FeII] for5261.6201
#  COLUMN145: e_fluxFeII5261      ,float,  10^-16 erg/s/cm^2  ,e_flux [FeII] for5261.6201
#  COLUMN146: EWFeII5261      ,float,  Angstrom  ,EW [FeII] for5261.6201
#  COLUMN147: e_EWFeII5261      ,float,  Angstrom  ,e_EW [FeII] for5261.6201
#  COLUMN148: fluxClIII5517      ,float,  10^-16 erg/s/cm^2  ,flux [ClIII] for5517.71
#  COLUMN149: e_fluxClIII5517      ,float,  10^-16 erg/s/cm^2  ,e_flux [ClIII] for5517.71
#  COLUMN150: EWClIII5517      ,float,  Angstrom  ,EW [ClIII] for5517.71
#  COLUMN151: e_EWClIII5517      ,float,  Angstrom  ,e_EW [ClIII] for5517.71
#  COLUMN152: fluxClIII5537      ,float,  10^-16 erg/s/cm^2  ,flux [ClIII] for5537.6
#  COLUMN153: e_fluxClIII5537      ,float,  10^-16 erg/s/cm^2  ,e_flux [ClIII] for5537.6
#  COLUMN154: EWClIII5537      ,float,  Angstrom  ,EW [ClIII] for5537.6
#  COLUMN155: e_EWClIII5537      ,float,  Angstrom  ,e_EW [ClIII] for5537.6
#  COLUMN156: fluxOI5554      ,float,  10^-16 erg/s/cm^2  ,flux OI for5554.94
#  COLUMN157: e_fluxOI5554      ,float,  10^-16 erg/s/cm^2  ,e_flux OI for5554.94
#  COLUMN158: EWOI5554      ,float,  Angstrom  ,EW OI for5554.94
#  COLUMN159: e_EWOI5554      ,float,  Angstrom  ,e_EW OI for5554.94
#  COLUMN160: fluxOI5577      ,float,  10^-16 erg/s/cm^2  ,flux [OI] for5577.3101
#  COLUMN161: e_fluxOI5577      ,float,  10^-16 erg/s/cm^2  ,e_flux [OI] for5577.3101
#  COLUMN162: EWOI5577      ,float,  Angstrom  ,EW [OI] for5577.3101
#  COLUMN163: e_EWOI5577      ,float,  Angstrom  ,e_EW [OI] for5577.3101
#  COLUMN164: fluxNII5754      ,float,  10^-16 erg/s/cm^2  ,flux [NII] for5754.52
#  COLUMN165: e_fluxNII5754      ,float,  10^-16 erg/s/cm^2  ,e_flux [NII] for5754.52
#  COLUMN166: EWNII5754      ,float,  Angstrom  ,EW [NII] for5754.52
#  COLUMN167: e_EWNII5754      ,float,  Angstrom  ,e_EW [NII] for5754.52
#  COLUMN168: fluxHeI5875      ,float,  10^-16 erg/s/cm^2  ,flux HeI5876 for5875.62
#  COLUMN169: e_fluxHeI5875      ,float,  10^-16 erg/s/cm^2  ,e_flux HeI5876 for5875.62
#  COLUMN170: EWHeI5875      ,float,  Angstrom  ,EW HeI5876 for5875.62
#  COLUMN171: e_EWHeI5875      ,float,  Angstrom  ,e_EW HeI5876 for5875.62
#  COLUMN172: fluxOI6300      ,float,  10^-16 erg/s/cm^2  ,flux [OI] for6300.2998
#  COLUMN173: e_fluxOI6300      ,float,  10^-16 erg/s/cm^2  ,e_flux [OI] for6300.2998
#  COLUMN174: EWOI6300      ,float,  Angstrom  ,EW [OI] for6300.2998
#  COLUMN175: e_EWOI6300      ,float,  Angstrom  ,e_EW [OI] for6300.2998
#  COLUMN176: fluxSIII6312      ,float,  10^-16 erg/s/cm^2  ,flux [SIII] for6312.4
#  COLUMN177: e_fluxSIII6312      ,float,  10^-16 erg/s/cm^2  ,e_flux [SIII] for6312.4
#  COLUMN178: EWSIII6312      ,float,  Angstrom  ,EW [SIII] for6312.4
#  COLUMN179: e_EWSIII6312      ,float,  Angstrom  ,e_EW [SIII] for6312.4
#  COLUMN180: fluxSiII6347      ,float,  10^-16 erg/s/cm^2  ,flux SiII for6347.28
#  COLUMN181: e_fluxSiII6347      ,float,  10^-16 erg/s/cm^2  ,e_flux SiII for6347.28
#  COLUMN182: EWSiII6347      ,float,  Angstrom  ,EW SiII for6347.28
#  COLUMN183: e_EWSiII6347      ,float,  Angstrom  ,e_EW SiII for6347.28
#  COLUMN184: fluxOI6363      ,float,  10^-16 erg/s/cm^2  ,flux [OI] for6363.7798
#  COLUMN185: e_fluxOI6363      ,float,  10^-16 erg/s/cm^2  ,e_flux [OI] for6363.7798
#  COLUMN186: EWOI6363      ,float,  Angstrom  ,EW [OI] for6363.7798
#  COLUMN187: e_EWOI6363      ,float,  Angstrom  ,e_EW [OI] for6363.7798
#  COLUMN188: fluxHa6562      ,float,  10^-16 erg/s/cm^2  ,flux Ha for6562.68
#  COLUMN189: e_fluxHa6562      ,float,  10^-16 erg/s/cm^2  ,e_flux Ha for6562.68
#  COLUMN190: EWHa6562      ,float,  Angstrom  ,EW Ha for6562.68
#  COLUMN191: e_EWHa6562      ,float,  Angstrom  ,e_EW Ha for6562.68
#  COLUMN192: fluxNII6583      ,float,  10^-16 erg/s/cm^2  ,flux [NII]6584 for6583.41
#  COLUMN193: e_fluxNII6583      ,float,  10^-16 erg/s/cm^2  ,e_flux [NII]6584 for6583.41
#  COLUMN194: EWNII6583      ,float,  Angstrom  ,EW [NII]6584 for6583.41
#  COLUMN195: e_EWNII6583      ,float,  Angstrom  ,e_EW [NII]6584 for6583.41
#  COLUMN196: fluxNII6548      ,float,  10^-16 erg/s/cm^2  ,flux [NII]6548 for6548.08
#  COLUMN197: e_fluxNII6548      ,float,  10^-16 erg/s/cm^2  ,e_flux [NII]6548 for6548.08
#  COLUMN198: EWNII6548      ,float,  Angstrom  ,EW [NII]6548 for6548.08
#  COLUMN199: e_EWNII6548      ,float,  Angstrom  ,e_EW [NII]6548 for6548.08
#  COLUMN200: fluxHeI6677      ,float,  10^-16 erg/s/cm^2  ,flux HeI6678 for6677.97
#  COLUMN201: e_fluxHeI6677      ,float,  10^-16 erg/s/cm^2  ,e_flux HeI6678 for6677.97
#  COLUMN202: EWHeI6677      ,float,  Angstrom  ,EW HeI6678 for6677.97
#  COLUMN203: e_EWHeI6677      ,float,  Angstrom  ,e_EW HeI6678 for6677.97
#  COLUMN204: fluxSII6716      ,float,  10^-16 erg/s/cm^2  ,flux [SII]6717 for6716.39
#  COLUMN205: e_fluxSII6716      ,float,  10^-16 erg/s/cm^2  ,e_flux [SII]6717 for6716.39
#  COLUMN206: EWSII6716      ,float,  Angstrom  ,EW [SII]6717 for6716.39
#  COLUMN207: e_EWSII6716      ,float,  Angstrom  ,e_EW [SII]6717 for6716.39
#  COLUMN208: fluxSII6730      ,float,  10^-16 erg/s/cm^2  ,flux [SII]6731 for6730.74
#  COLUMN209: e_fluxSII6730      ,float,  10^-16 erg/s/cm^2  ,e_flux [SII]6731 for6730.74
#  COLUMN210: EWSII6730      ,float,  Angstrom  ,EW [SII]6731 for6730.74
#  COLUMN211: e_EWSII6730      ,float,  Angstrom  ,e_EW [SII]6731 for6730.74
NGC5947-1,NGC5947,4034,41.85042965989943,35.17372501802617,232.65247999609176,42.71714804365524,30.344721827625733,2.4991799278604083,-2.65306296849684,11.510038107649883,5.3372676520526525,1.731504783589079,-0.004424019598611402,5.346460764576782,-7.878631584555725,1.3355866289161555,-0.0035895515798218852,3.892245210405907,1.3768231423537638,1.7354254650423118,0.0,5.060792246367057,-1.7073207294852095,0.8962681551813668,-0.00503353746504316,2.543783576407157,3.3327881763693186,1.138680548035677,-0.11416726374380433,3.121244049904464,-1.4912021091045942,0.6793009507812492,-0.0038594563521117736,1.7790309176768866,10.568360362743995,0.7675141255158081,-0.8341776837474043,3.5184345076283354,22.23082695714173,0.8888794135458024,-1.2190683829156792,2.1635025365480915,22.137100743450002,0.8997992044503086,-1.2156158251985085,2.2489643139194224,5.559151986733143,0.9755358024004016,-0.2570553225412145,2.4969032151148043,-2.6904443965254528,0.8502383129110194,-0.001325398088402825,1.7095934071795211,-1.2894653125170958,0.8915473584041723,0.0,1.6774360257499181,13.291008077827968,0.7177473056688664,-0.6354937796478383,1.553654675164843,1.0159484560733634,1.2673747615654043,-0.05731143133967869,2.1077946173003075,0.2818517483653541,1.7178048442534306,-0.021970413419710257,2.9146330958350597,-6.022361495987537,0.6677173035351802,0.0,1.088500351807572,25.66811134057507,0.8267867593543995,-1.176583469149076,1.9659874676280789,6.5642168119716775,0.7410844146832917,-0.2827523960092383,1.4416282938069485,-3.958910138078095,0.8920994388149353,-0.0018383293730854797,1.3027984352628303,-3.070454235251643,0.7188553761659425,-0.0017703693499601806,1.0548700454521585,0.3626650995340235,0.5149638746087977,-0.03189333824348619,0.8108423266208816,-1.2868310052261092,0.5414259874795938,-0.01156136540122147,0.7308994277587056,0.24871122334721235,0.5898230520110169,-0.0004845708496032244,0.7947981134208799,-6.703124789563788,0.5043391889045841,-0.000509863634909487,0.6312042009250178,-2.600703632579612,2.2730456566111177,0.0,3.0885770412403435,30.704279774934683,0.6595115595755675,-1.1081444485781315,1.1487432653397085,7.657984585379731,1.675775789702656,-0.2030949581045908,2.180416964918852,71.79072346703384,0.5923974383617937,-2.5361819141746667,1.3492894527196628,-5.138528236003385,0.5889788303172202,0.0,0.7893288755023359,-7.821254482790505,1.9344018450875204,0.0,2.3621854841815506,-1.042430324893655,0.5445614828760801,-0.007458384697266303,0.7540952971925377,-2.2249082534511917,0.4947698283423812,-0.00029204207639262444,0.7004974470928607,5.936800792112347,0.5397250332428751,-0.20618039843348093,0.815720090333508,1.5916338314201819,0.7001778385806725,-0.014047105647243444,0.9055687241688708,-0.9676759618193824,1.0369721722506422,0.0,1.3646759694004666,1.0340537296528558,1.1058895794213979,0.0,1.53700208023096,2.5131845443330167,0.5592548270254886,-0.08966582561056664,0.7152839397240183,2.3872832851044152,0.5308421766085402,-0.14368112116965878,0.676366008042742,2.69775687649387,0.5270448563589977,-0.08569431805944963,0.6650580937968847,15.116271940341802,0.4946392870635428,-0.46036948056961297,0.5894076417645217,8.276824425304747,0.5129133478558351,-0.2883679564681841,0.7004993275118552,7.900882362183704,0.4591281018063071,-0.2675369328872235,0.6588062739263649,-4.733655538237318,0.5059522832145427,0.0,0.6121362207476105,0.32258618144345,0.5317145172978699,-0.019692562396411498,0.6635428638028479,331.70744502576156,0.4429810457300933,-11.10018829939422,2.7661114370257183,180.9897025584816,0.5204537232501253,-5.956501808548112,0.8432111399187896,128.01298324653231,0.7832842261561223,-4.239243176601803,1.742088968804417,-0.9181077723925009,0.6830925127268,-0.001771185986200439,0.8654400632519522,26.400391691513278,0.4801526807093458,-0.8980518738054982,0.6585336074385191,39.119732185436796,0.7042968774877019,-1.3538430566069644,0.9573387094419786
